state_id,energy,oxygen,food,fuel,hull,event,energy_lvl,oxygen_lvl,food_lvl,fuel_lvl,hull_lvl,mhi,crisp_risk,status,greedy_action,greedy_qvalue,appropriate_action
932,optimal/high,optimal/high,stable/mid,optimal/high,optimal/high,Normal,2,2,1,2,2,0.8855,0.3434,OPTIMAL,Gather Resources,59.501,True
933,optimal/high,optimal/high,stable/mid,optimal/high,optimal/high,Solar Storm,2,2,1,2,2,0.8855,0.3434,OPTIMAL,Move to Safe Zone,56.375,True
934,optimal/high,optimal/high,stable/mid,optimal/high,optimal/high,Asteroid Impact,2,2,1,2,2,0.8855,0.3434,OPTIMAL,Repair Ship,22.684,True
935,optimal/high,optimal/high,stable/mid,optimal/high,optimal/high,Safe Zone,2,2,1,2,2,0.8855,0.3434,OPTIMAL,Gather Resources,58.897,True
936,optimal/high,optimal/high,optimal/high,critical/low,critical/low,Normal,2,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
937,optimal/high,optimal/high,optimal/high,critical/low,critical/low,Solar Storm,2,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
938,optimal/high,optimal/high,optimal/high,critical/low,critical/low,Asteroid Impact,2,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
939,optimal/high,optimal/high,optimal/high,critical/low,critical/low,Safe Zone,2,2,2,0,0,0.2811,2.1566,WARNING,Life Support,0.0,True
940,optimal/high,optimal/high,optimal/high,critical/low,stable/mid,Normal,2,2,2,0,1,0.3333,2.0,WARNING,Gather Resources,30.967,True
941,optimal/high,optimal/high,optimal/high,critical/low,stable/mid,Solar Storm,2,2,2,0,1,0.3333,2.0,WARNING,Propulsion,-12.998,True
942,optimal/high,optimal/high,optimal/high,critical/low,stable/mid,Asteroid Impact,2,2,2,0,1,0.3333,2.0,WARNING,Repair Ship,0.848,True
943,optimal/high,optimal/high,optimal/high,critical/low,stable/mid,Safe Zone,2,2,2,0,1,0.3333,2.0,WARNING,Repair Ship,51.297,True
944,optimal/high,optimal/high,optimal/high,critical/low,optimal/high,Normal,2,2,2,0,2,0.5136,1.4591,STABLE,Gather Resources,55.652,True
945,optimal/high,optimal/high,optimal/high,critical/low,optimal/high,Solar Storm,2,2,2,0,2,0.5136,1.4591,STABLE,Gather Resources,54.894,True
946,optimal/high,optimal/high,optimal/high,critical/low,optimal/high,Asteroid Impact,2,2,2,0,2,0.5136,1.4591,STABLE,Gather Resources,29.339,True
947,optimal/high,optimal/high,optimal/high,critical/low,optimal/high,Safe Zone,2,2,2,0,2,0.5136,1.4591,STABLE,Gather Resources,59.217,True
948,optimal/high,optimal/high,optimal/high,stable/mid,critical/low,Normal,2,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
949,optimal/high,optimal/high,optimal/high,stable/mid,critical/low,Solar Storm,2,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
950,optimal/high,optimal/high,optimal/high,stable/mid,critical/low,Asteroid Impact,2,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
951,optimal/high,optimal/high,optimal/high,stable/mid,critical/low,Safe Zone,2,2,2,1,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
952,optimal/high,optimal/high,optimal/high,stable/mid,stable/mid,Normal,2,2,2,1,1,0.5,1.5,STABLE,Gather Resources,26.411,True
953,optimal/high,optimal/high,optimal/high,stable/mid,stable/mid,Solar Storm,2,2,2,1,1,0.5,1.5,STABLE,Power Saving,10.56,True
954,optimal/high,optimal/high,optimal/high,stable/mid,stable/mid,Asteroid Impact,2,2,2,1,1,0.5,1.5,STABLE,Repair Ship,30.872,True
955,optimal/high,optimal/high,optimal/high,stable/mid,stable/mid,Safe Zone,2,2,2,1,1,0.5,1.5,STABLE,Repair Ship,59.629,True
956,optimal/high,optimal/high,optimal/high,stable/mid,optimal/high,Normal,2,2,2,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,58.113,True
957,optimal/high,optimal/high,optimal/high,stable/mid,optimal/high,Solar Storm,2,2,2,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,57.108,True
958,optimal/high,optimal/high,optimal/high,stable/mid,optimal/high,Asteroid Impact,2,2,2,1,2,0.8855,0.3434,OPTIMAL,Power Saving,29.661,True
959,optimal/high,optimal/high,optimal/high,stable/mid,optimal/high,Safe Zone,2,2,2,1,2,0.8855,0.3434,OPTIMAL,Gather Resources,58.429,True
960,optimal/high,optimal/high,optimal/high,optimal/high,critical/low,Normal,2,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
961,optimal/high,optimal/high,optimal/high,optimal/high,critical/low,Solar Storm,2,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
962,optimal/high,optimal/high,optimal/high,optimal/high,critical/low,Asteroid Impact,2,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
963,optimal/high,optimal/high,optimal/high,optimal/high,critical/low,Safe Zone,2,2,2,2,0,0.1145,2.6566,CRITICAL,Life Support,0.0,True
964,optimal/high,optimal/high,optimal/high,optimal/high,stable/mid,Normal,2,2,2,2,1,0.5,1.5,STABLE,Move to Safe Zone,36.09,True
965,optimal/high,optimal/high,optimal/high,optimal/high,stable/mid,Solar Storm,2,2,2,2,1,0.5,1.5,STABLE,Gather Resources,-2.86,True
966,optimal/high,optimal/high,optimal/high,optimal/high,stable/mid,Asteroid Impact,2,2,2,2,1,0.5,1.5,STABLE,Repair Ship,31.875,True
967,optimal/high,optimal/high,optimal/high,optimal/high,stable/mid,Safe Zone,2,2,2,2,1,0.5,1.5,STABLE,Repair Ship,60.46,True
968,optimal/high,optimal/high,optimal/high,optimal/high,optimal/high,Normal,2,2,2,2,2,0.8855,0.3434,OPTIMAL,Power Saving,58.437,True
969,optimal/high,optimal/high,optimal/high,optimal/high,optimal/high,Solar Storm,2,2,2,2,2,0.8855,0.3434,OPTIMAL,Gather Resources,55.439,True
970,optimal/high,optimal/high,optimal/high,optimal/high,optimal/high,Asteroid Impact,2,2,2,2,2,0.8855,0.3434,OPTIMAL,Move to Safe Zone,34.957,True
971,optimal/high,optimal/high,optimal/high,optimal/high,optimal/high,Safe Zone,2,2,2,2,2,0.8855,0.3434,OPTIMAL,Power Saving,62.392,True
